,Timestep,tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUS,tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUSVAR,tasmin_NorESM1-M_r1i1p1_rcp85_2006_2099_CONUSSTD
87,2006-03-30,5.74147891998291,5.945834159851074,2.438408136367798
88,2006-03-31,9.247835159301758,1.8331623077392578,1.3539432287216187
89,2006-04-01,3.7486770153045654,1.86008620262146,1.3638497591018677
90,2006-04-02,-0.10988646000623703,2.0548043251037598,1.433458924293518
91,2006-04-03,2.953155517578125,3.7521374225616455,1.9370434284210205
92,2006-04-04,2.7175357341766357,4.076048374176025,2.0189225673675537
93,2006-04-05,3.9019336700439453,1.5632555484771729,1.2503021955490112
94,2006-04-06,6.113065719604492,2.6213107109069824,1.6190462112426758
95,2006-04-07,2.8773255348205566,4.073666572570801,2.0183327198028564
96,2006-04-08,-2.101310968399048,2.5344715118408203,1.5920023918151855
97,2006-04-09,-0.4621654748916626,1.7909023761749268,1.3382459878921509
98,2006-04-10,3.1605613231658936,2.3622026443481445,1.5369459390640259
99,2006-04-11,-1.7042875289916992,2.55635142326355,1.598859429359436
100,2006-04-12,-0.13856330513954163,3.1057400703430176,1.7623109817504883
101,2006-04-13,3.9827399253845215,2.9280197620391846,1.7111457586288452
102,2006-04-14,-3.0822176933288574,3.225465774536133,1.795958161354065
103,2006-04-15,-5.458336353302002,2.967867851257324,1.7227500677108765
104,2006-04-16,-1.3793623447418213,1.765211820602417,1.3286126852035522
105,2006-04-17,3.826127290725708,2.137059450149536,1.4618685245513916
106,2006-04-18,0.5378297567367554,4.682618618011475,2.163935899734497
107,2006-04-19,-2.2892143726348877,2.841712474822998,1.68573796749115
108,2006-04-20,0.11017105728387833,5.872348785400391,2.423292875289917
109,2006-04-21,-1.5265834331512451,2.6350579261779785,1.6232861280441284
110,2006-04-22,0.8267263770103455,2.715045213699341,1.6477394104003906
111,2006-04-23,4.896227836608887,2.347975254058838,1.5323104858398438
112,2006-04-24,7.300930500030518,1.5689818859100342,1.2525900602340698
113,2006-04-25,9.020442962646484,1.3095287084579468,1.1443463563919067
114,2006-04-26,8.101212501525879,1.7756975889205933,1.3325530290603638
115,2006-04-27,6.005573749542236,1.660218358039856,1.28849458694458
116,2006-04-28,4.462224960327148,2.294003486633301,1.5145968198776245
117,2006-04-29,4.4767327308654785,2.079411745071411,1.4420166015625
118,2006-04-30,3.304720878601074,2.841808319091797,1.685766339302063
119,2006-05-01,5.218328475952148,1.9124735593795776,1.3829220533370972
120,2006-05-02,5.710530757904053,2.055694341659546,1.4337692260742188
121,2006-05-03,9.821870803833008,1.8912190198898315,1.375216007232666
122,2006-05-04,9.531051635742188,1.706368327140808,1.3062803745269775
123,2006-05-05,9.696099281311035,1.5446549654006958,1.2428414821624756
124,2006-05-06,9.823702812194824,5.386691570281982,2.320924758911133
125,2006-05-07,12.737031936645508,2.0933055877685547,1.4468259811401367
126,2006-05-08,12.838330268859863,1.528476357460022,1.2363156080245972
127,2006-05-09,11.8267240524292,1.36893630027771,1.1700154542922974
128,2006-05-10,12.358820915222168,2.176381826400757,1.4752565622329712
129,2006-05-11,13.55257511138916,1.9758529663085938,1.4056503772735596
130,2006-05-12,14.706771850585938,2.167294502258301,1.4721734523773193
131,2006-05-13,15.510574340820312,2.0817339420318604,1.4428215026855469
132,2006-05-14,8.749861717224121,2.93758225440979,1.7139376401901245
133,2006-05-15,7.327651500701904,2.9766571521759033,1.7252991199493408
134,2006-05-16,9.578682899475098,4.011350154876709,2.002835512161255
135,2006-05-17,11.577998161315918,6.212578296661377,2.492504358291626
136,2006-05-18,1.9998551607131958,3.856638193130493,1.9638324975967407
137,2006-05-19,4.078052520751953,1.7455836534500122,1.3212053775787354
138,2006-05-20,8.91269588470459,1.6832116842269897,1.2973865270614624
139,2006-05-21,10.357982635498047,3.636066436767578,1.9068472385406494
140,2006-05-22,9.296716690063477,2.3006904125213623,1.5168026685714722
141,2006-05-23,9.072896957397461,2.3859965801239014,1.54466712474823
142,2006-05-24,5.9603071212768555,2.036954879760742,1.427219271659851
143,2006-05-25,4.2742180824279785,2.0176475048065186,1.4204392433166504
144,2006-05-26,4.833462715148926,1.6065622568130493,1.2675024271011353
145,2006-05-27,11.884615898132324,2.0139472484588623,1.4191360473632812
146,2006-05-28,11.569891929626465,3.361727476119995,1.8335014581680298
147,2006-05-29,9.632749557495117,4.098217964172363,2.0244054794311523
148,2006-05-30,6.359877109527588,4.281660079956055,2.0692172050476074
149,2006-05-31,14.259164810180664,3.205599546432495,1.7904188632965088
150,2006-06-01,16.128520965576172,3.83203387260437,1.9575581550598145
151,2006-06-02,19.292545318603516,2.523878574371338,1.5886719226837158
152,2006-06-03,19.017852783203125,2.505396842956543,1.5828444957733154
153,2006-06-04,18.083904266357422,4.008177280426025,2.0020432472229004
154,2006-06-05,13.799341201782227,2.658327341079712,1.6304377317428589
155,2006-06-06,10.097469329833984,2.7079386711120605,1.645581603050232
156,2006-06-07,8.485360145568848,2.450295925140381,1.5653420686721802
157,2006-06-08,12.675198554992676,2.837592840194702,1.6845155954360962
158,2006-06-09,16.150362014770508,2.3749375343322754,1.5410832166671753
159,2006-06-10,15.29932975769043,2.5834522247314453,1.6073120832443237
160,2006-06-11,16.173402786254883,2.233577251434326,1.4945157766342163
161,2006-06-12,16.311731338500977,2.9739601612091064,1.7245173454284668
162,2006-06-13,15.259657859802246,2.23475980758667,1.4949113130569458
163,2006-06-14,16.14000701904297,2.3655014038085938,1.5380187034606934
164,2006-06-15,11.821852684020996,2.948472023010254,1.717111587524414
165,2006-06-16,11.291193008422852,3.114898681640625,1.7649075984954834
166,2006-06-17,14.670312881469727,2.909451961517334,1.7057116031646729
167,2006-06-18,16.054445266723633,2.123757839202881,1.4573118686676025
168,2006-06-19,15.89608383178711,2.6989758014678955,1.6428560018539429
169,2006-06-20,16.093101501464844,3.2962095737457275,1.8155466318130493
170,2006-06-21,16.9766902923584,2.763862371444702,1.6624867916107178
171,2006-06-22,17.207704544067383,2.8195719718933105,1.679158091545105
172,2006-06-23,16.373384475708008,1.8804761171340942,1.3713045120239258
173,2006-06-24,13.740625381469727,4.796483993530273,2.1900875568389893
174,2006-06-25,13.60492992401123,6.02437162399292,2.4544594287872314
175,2006-06-26,17.171476364135742,2.71614933013916,1.6480743885040283
176,2006-06-27,19.050310134887695,2.5474040508270264,1.596058964729309
177,2006-06-28,11.606010437011719,3.383284330368042,1.839370608329773
178,2006-06-29,10.798162460327148,3.631730079650879,1.9057098627090454
179,2006-06-30,13.221203804016113,2.7827811241149902,1.668166995048523
180,2006-07-01,14.096715927124023,5.217714309692383,2.284231662750244
181,2006-07-02,17.412065505981445,2.716226100921631,1.6480977535247803
182,2006-07-03,13.581538200378418,3.3871166706085205,1.8404121398925781
183,2006-07-04,14.233630180358887,2.2574334144592285,1.5024757385253906
184,2006-07-05,15.192849159240723,2.890324592590332,1.7000954151153564
185,2006-07-06,16.129188537597656,2.842341899871826,1.6859246492385864
186,2006-07-07,16.3026180267334,3.126138687133789,1.768088936805725
187,2006-07-08,17.124740600585938,3.396009683609009,1.8428266048431396
188,2006-07-09,16.3891544342041,2.4827215671539307,1.5756654739379883
189,2006-07-10,16.859676361083984,2.563288927078247,1.601027488708496
190,2006-07-11,18.14019775390625,2.6564393043518066,1.6298587322235107
191,2006-07-12,17.53358268737793,2.541416645050049,1.5941821336746216
192,2006-07-13,17.146390914916992,2.8480637073516846,1.687620759010315
193,2006-07-14,16.980674743652344,2.758425235748291,1.6608507633209229
194,2006-07-15,17.127042770385742,3.450900077819824,1.8576598167419434
195,2006-07-16,18.343063354492188,2.602231025695801,1.6131432056427002
196,2006-07-17,17.508014678955078,3.7517271041870117,1.9369375705718994
197,2006-07-18,17.7202091217041,4.062829971313477,2.01564621925354
198,2006-07-19,20.764617919921875,2.32662034034729,1.5253262519836426
199,2006-07-20,20.41712188720703,2.535766124725342,1.5924088954925537
200,2006-07-21,18.923444747924805,3.5133159160614014,1.8743841648101807
201,2006-07-22,15.814942359924316,3.55696177482605,1.8859909772872925
202,2006-07-23,16.428184509277344,2.5607051849365234,1.6002203226089478
203,2006-07-24,13.023452758789062,2.9867520332336426,1.7282222509384155
204,2006-07-25,12.390233993530273,2.639049530029297,1.624515175819397
205,2006-07-26,14.549358367919922,2.505805015563965,1.5829734802246094
206,2006-07-27,16.634910583496094,2.1565122604370117,1.4685068130493164
207,2006-07-28,16.795310974121094,2.526597499847412,1.5895274877548218
208,2006-07-29,18.122451782226562,3.2611935138702393,1.805877447128296
209,2006-07-30,19.11990737915039,2.513423204421997,1.5853779315948486
210,2006-07-31,18.54932975769043,2.0007026195526123,1.4144619703292847
211,2006-08-01,15.446590423583984,2.3952291011810303,1.5476527214050293
212,2006-08-02,16.35552978515625,3.1700446605682373,1.7804619073867798
213,2006-08-03,17.281253814697266,1.8666852712631226,1.3662669658660889
214,2006-08-04,16.764909744262695,2.1386404037475586,1.4624091386795044
215,2006-08-05,16.32276725769043,2.4308862686157227,1.5591299533843994
216,2006-08-06,16.704387664794922,1.9739655256271362,1.40497887134552
217,2006-08-07,17.302289962768555,2.6415345668792725,1.6252797842025757
218,2006-08-08,17.323482513427734,2.979485273361206,1.726118564605713
219,2006-08-09,16.967914581298828,2.692828416824341,1.6409839391708374
220,2006-08-10,17.03753089904785,2.614405632019043,1.6169123649597168
221,2006-08-11,18.05851936340332,2.535592555999756,1.592354416847229
222,2006-08-12,15.764700889587402,2.626941680908203,1.6207842826843262
223,2006-08-13,18.23143768310547,2.3695361614227295,1.5393297672271729
224,2006-08-14,19.49125862121582,2.358741044998169,1.5358192920684814
225,2006-08-15,18.42888069152832,2.327176332473755,1.5255085229873657
226,2006-08-16,17.594755172729492,1.921862244606018,1.386312484741211
227,2006-08-17,18.068586349487305,2.7300093173980713,1.6522740125656128
228,2006-08-18,18.21754264831543,2.2306599617004395,1.4935394525527954
229,2006-08-19,18.101293563842773,2.4878411293029785,1.5772892236709595
230,2006-08-20,17.847631454467773,3.487600803375244,1.8675119876861572
231,2006-08-21,16.852012634277344,2.401259422302246,1.5495997667312622
232,2006-08-22,17.436323165893555,2.321300983428955,1.523581624031067
233,2006-08-23,17.564420700073242,2.195276975631714,1.4816466569900513
234,2006-08-24,17.799345016479492,2.1949069499969482,1.4815218448638916
235,2006-08-25,18.200927734375,2.409632444381714,1.55229914188385
236,2006-08-26,17.513729095458984,3.178391456604004,1.7828043699264526
237,2006-08-27,17.502098083496094,3.0541601181030273,1.7476155757904053
238,2006-08-28,16.79182243347168,2.6483869552612305,1.6273865699768066
239,2006-08-29,14.24283218383789,6.476312160491943,2.5448598861694336
240,2006-08-30,17.036407470703125,3.2618567943573,1.8060611486434937
241,2006-08-31,17.294836044311523,1.8669923543930054,1.3663792610168457
242,2006-09-01,17.077425003051758,3.1366539001464844,1.7710601091384888
243,2006-09-02,16.365787506103516,2.5603926181793213,1.6001226902008057
244,2006-09-03,16.22213363647461,3.671232223510742,1.9160460233688354
245,2006-09-04,16.122577667236328,3.3208978176116943,1.8223330974578857
246,2006-09-05,16.931350708007812,3.1157641410827637,1.7651526927947998
247,2006-09-06,17.283214569091797,4.328452110290527,2.080493211746216
248,2006-09-07,16.485692977905273,3.1463894844055176,1.7738064527511597
249,2006-09-08,13.686029434204102,6.32786226272583,2.51552414894104
250,2006-09-09,13.748839378356934,5.748268127441406,2.397554636001587
251,2006-09-10,13.229334831237793,3.9213271141052246,1.980234146118164
252,2006-09-11,15.067018508911133,2.7075986862182617,1.6454782485961914
253,2006-09-12,14.197006225585938,2.7563278675079346,1.6602191925048828
254,2006-09-13,11.028796195983887,3.4371423721313477,1.8539531230926514
255,2006-09-14,10.496309280395508,2.2624547481536865,1.504145860671997
256,2006-09-15,9.416705131530762,2.620353937149048,1.6187506914138794
257,2006-09-16,8.721595764160156,2.8253750801086426,1.6808851957321167
258,2006-09-17,10.497005462646484,3.1937496662139893,1.7871065139770508
259,2006-09-18,10.105436325073242,2.7204246520996094,1.6493710279464722
260,2006-09-19,11.488371849060059,2.595703601837158,1.6111187934875488
261,2006-09-20,12.09958267211914,2.173276424407959,1.4742037057876587
262,2006-09-21,12.591092109680176,2.119267225265503,1.4557703733444214
263,2006-09-22,14.14697551727295,3.035550832748413,1.7422832250595093
264,2006-09-23,14.973166465759277,3.3979766368865967,1.843360185623169
265,2006-09-24,17.21621322631836,3.2673981189727783,1.8075945377349854
266,2006-09-25,14.281473159790039,4.08296012878418,2.0206336975097656
267,2006-09-26,8.858477592468262,4.187261581420898,2.0462799072265625
268,2006-09-27,5.940751075744629,4.077661991119385,2.019322156906128
269,2006-09-28,7.633694648742676,2.679460287094116,1.6369056701660156
270,2006-09-29,9.13000774383545,1.6672877073287964,1.2912349700927734
271,2006-09-30,10.20601749420166,2.685934543609619,1.6388821601867676
272,2006-10-01,11.438437461853027,2.882755756378174,1.6978679895401
273,2006-10-02,14.928948402404785,2.895008087158203,1.701472282409668
274,2006-10-03,14.42735481262207,3.98667311668396,1.9966654777526855
275,2006-10-04,11.852201461791992,3.4543070793151855,1.8585766553878784
276,2006-10-05,11.076821327209473,3.5309348106384277,1.8790781497955322
277,2006-10-06,10.506093978881836,2.0447728633880615,1.4299556016921997
278,2006-10-07,10.95071792602539,1.7090537548065186,1.3073078393936157
279,2006-10-08,10.575345039367676,1.5097498893737793,1.2287187576293945
280,2006-10-09,9.912778854370117,1.9004462957382202,1.3785667419433594
281,2006-10-10,8.257711410522461,2.520927667617798,1.5877429246902466
282,2006-10-11,7.360203266143799,2.853621006011963,1.6892664432525635
283,2006-10-12,5.205236911773682,3.543226480484009,1.8823460340499878
284,2006-10-13,6.248577117919922,2.5601930618286133,1.6000603437423706
285,2006-10-14,7.5902323722839355,2.381654977798462,1.543261170387268
286,2006-10-15,6.622974872589111,2.36849045753479,1.5389900207519531
287,2006-10-16,7.107880115509033,2.264259099960327,1.5047454833984375
288,2006-10-17,6.985090255737305,3.0788583755493164,1.7546676397323608
289,2006-10-18,9.29053020477295,4.101494312286377,2.025214672088623
290,2006-10-19,10.666546821594238,7.123047828674316,2.6689038276672363
291,2006-10-20,12.684045791625977,2.4486539363861084,1.5648175477981567
292,2006-10-21,13.191204071044922,2.0936765670776367,1.4469542503356934
293,2006-10-22,9.159061431884766,3.091250419616699,1.758195161819458
294,2006-10-23,2.837245225906372,3.4286768436431885,1.8516687154769897
295,2006-10-24,-1.549084186553955,18.95504379272461,4.353739261627197
296,2006-10-25,3.2049736976623535,2.300663709640503,1.5167938470840454
297,2006-10-26,-2.52905535697937,2.62312388420105,1.6196061372756958
298,2006-10-27,-1.2582927942276,1.591347098350525,1.2614860534667969
299,2006-10-28,-0.3088383674621582,2.089609384536743,1.445548176765442
300,2006-10-29,0.6089519262313843,3.5515596866607666,1.8845582008361816
301,2006-10-30,1.9854432344436646,2.0844287872314453,1.4437551498413086
302,2006-10-31,3.1249585151672363,1.7938544750213623,1.339348554611206
303,2006-11-01,5.327230453491211,2.5691146850585938,1.6028457880020142
304,2006-11-02,4.8278584480285645,2.4311819076538086,1.5592247247695923
305,2006-11-03,5.805792808532715,1.6034163236618042,1.2662607431411743
306,2006-11-04,7.572726249694824,2.442272663116455,1.5627772808074951
307,2006-11-05,8.768411636352539,4.925436019897461,2.219332218170166
308,2006-11-06,5.828350067138672,3.668309211730957,1.9152830839157104
309,2006-11-07,-2.5318946838378906,2.040412664413452,1.4284300804138184
310,2006-11-08,-5.481348991394043,2.909590005874634,1.7057520151138306
311,2006-11-09,2.5373148918151855,1.157425045967102,1.0758368968963623
312,2006-11-10,2.7467637062072754,5.195403099060059,2.2793426513671875
313,2006-11-11,7.828169345855713,1.412214756011963,1.188366413116455
314,2006-11-12,0.8393493294715881,1.2626125812530518,1.1236603260040283
315,2006-11-13,-1.4436800479888916,1.9908843040466309,1.4109870195388794
316,2006-11-14,-0.9941387176513672,2.920408248901367,1.7089202404022217
317,2006-11-15,1.177281141281128,2.5365960597991943,1.5926694869995117
318,2006-11-16,4.285392761230469,2.4498465061187744,1.565198540687561
319,2006-11-17,2.5106897354125977,4.054281234741211,2.0135245323181152
320,2006-11-18,-4.120910167694092,1.4705686569213867,1.212670087814331
321,2006-11-19,0.14343881607055664,0.7634729743003845,0.8737694025039673
322,2006-11-20,1.5416820049285889,1.0523507595062256,1.025841474533081
323,2006-11-21,4.153192520141602,0.9989961385726929,0.9994979500770569
324,2006-11-22,3.50846004486084,1.7568104267120361,1.3254472017288208
325,2006-11-23,-1.3838927745819092,1.9124584197998047,1.3829166889190674
326,2006-11-24,1.1648143529891968,9.162254333496094,3.026921510696411
327,2006-11-25,5.161919593811035,6.363592147827148,2.522616147994995
328,2006-11-26,8.39719009399414,4.558258533477783,2.135007858276367
329,2006-11-27,8.319948196411133,3.33536434173584,1.8262979984283447
330,2006-11-28,2.0984764099121094,2.441603660583496,1.562563180923462
331,2006-11-29,0.047594185918569565,5.239202499389648,2.2889304161071777
332,2006-11-30,-1.3428667783737183,5.616424560546875,2.3698997497558594
333,2006-12-01,2.2749075889587402,2.534858465194702,1.5921238660812378
334,2006-12-02,0.8333723545074463,6.125964164733887,2.4750685691833496
335,2006-12-03,2.5494496822357178,2.6801226139068604,1.6371079683303833
336,2006-12-04,1.4804999828338623,1.2792010307312012,1.1310176849365234
337,2006-12-05,-1.7591686248779297,1.4592159986495972,1.2079801559448242
338,2006-12-06,-5.1271891593933105,3.2774648666381836,1.8103770017623901
339,2006-12-07,-4.5243706703186035,3.388767957687378,1.8408606052398682
340,2006-12-08,6.495306968688965,1.9451792240142822,1.394696831703186
341,2006-12-09,0.0733383521437645,2.02359938621521,1.4225326776504517
342,2006-12-10,-1.069266438484192,7.3577752113342285,2.712522029876709
343,2006-12-11,-4.924291610717773,3.567237138748169,1.8887131214141846
344,2006-12-12,-12.430817604064941,3.860948085784912,1.9649295806884766
345,2006-12-13,-10.132649421691895,4.1768317222595215,2.043729782104492
346,2006-12-14,-5.368091106414795,3.0449166297912598,1.7449688911437988
347,2006-12-15,-2.7226388454437256,1.8127211332321167,1.3463733196258545
348,2006-12-16,-6.870002746582031,7.582134246826172,2.7535674571990967
349,2006-12-17,-8.492907524108887,5.3899312019348145,2.321622610092163
350,2006-12-18,-4.061155796051025,1.9282097816467285,1.3885999917984009
351,2006-12-19,-0.8651316165924072,2.2370030879974365,1.4956613779067993
352,2006-12-20,1.4614689350128174,3.5254907608032227,1.877629041671753
353,2006-12-21,4.1680474281311035,2.6798324584960938,1.637019395828247
354,2006-12-22,6.642744064331055,1.963821291923523,1.4013640880584717
355,2006-12-23,2.4134883880615234,2.4114110469818115,1.552871823310852
356,2006-12-24,-1.0786083936691284,1.5249300003051758,1.2348805665969849
357,2006-12-25,1.678506851196289,1.5617353916168213,1.2496941089630127
358,2006-12-26,-0.07949052006006241,2.1550211906433105,1.4679991006851196
359,2006-12-27,0.6321982741355896,3.3814918994903564,1.8388832807540894
360,2006-12-28,3.183300495147705,6.100823402404785,2.469984531402588
361,2006-12-29,2.928858995437622,3.3831448554992676,1.8393326997756958
362,2006-12-30,-0.0858101099729538,2.4986624717712402,1.5807157754898071
363,2006-12-31,-1.228786587715149,2.500798463821411,1.5813913345336914
364,2007-01-01,0.5037015676498413,1.7887187004089355,1.3374298810958862
365,2007-01-02,-2.454663038253784,2.6749095916748047,1.6355150938034058
366,2007-01-03,-8.694121360778809,2.3816771507263184,1.5432683229446411
367,2007-01-04,2.954862594604492,0.7531589865684509,0.8678473234176636
368,2007-01-05,1.4828190803527832,1.3861688375473022,1.1773567199707031
369,2007-01-06,-5.944385051727295,2.0775134563446045,1.441358208656311
370,2007-01-07,-6.8278045654296875,2.1300106048583984,1.4594556093215942
371,2007-01-08,-0.2933945059776306,0.650201678276062,0.806350827217102
372,2007-01-09,5.262197017669678,0.9925180077552795,0.9962520003318787
373,2007-01-10,-1.6724213361740112,3.2106287479400635,1.7918227910995483
374,2007-01-11,-8.90361499786377,3.3905513286590576,1.841344952583313
375,2007-01-12,-10.22036075592041,3.5006606578826904,1.8710052967071533
376,2007-01-13,-9.208112716674805,2.672818422317505,1.6348756551742554
377,2007-01-14,-5.762511730194092,1.5352087020874023,1.2390353679656982
378,2007-01-15,-2.035372495651245,2.069753408432007,1.4386637210845947
379,2007-01-16,-9.206475257873535,4.317999362945557,2.077979564666748
380,2007-01-17,-0.2498973160982132,1.214709758758545,1.1021387577056885
381,2007-01-18,-5.609679222106934,2.678931951522827,1.6367442607879639
382,2007-01-19,-5.05379581451416,3.103714942932129,1.7617363929748535
383,2007-01-20,-0.14206378161907196,2.2544867992401123,1.5014948844909668
384,2007-01-21,3.307631254196167,1.8104448318481445,1.3455277681350708
385,2007-01-22,3.3245842456817627,4.038998126983643,2.00972580909729
386,2007-01-23,3.4161436557769775,3.8491263389587402,1.9619190692901611
387,2007-01-24,6.112856864929199,3.135436773300171,1.7707164287567139
388,2007-01-25,6.052957534790039,1.3980728387832642,1.1824012994766235
389,2007-01-26,2.896972179412842,3.1029109954833984,1.7615081071853638
390,2007-01-27,1.4103742837905884,1.0461760759353638,1.0228275060653687
391,2007-01-28,-8.857627868652344,3.3198814392089844,1.822054147720337
